C2A0+9 漏 ⿰氵屚
C2A0+A 陋 ⿰阝𫠥
C2A0+B 芦 ⿱⿻十丨⿱丶尸
C2A0+C 卢 ⿱⺊尸
C2A0+D 颅 ⿰⿱⺊尸页
C2A0+E 庐 ⿸广⿱丶尸
C2A0+F 炉 ⿰⿱八人⿱丶尸
C2B0+0 掳 ⿰扌⿸虍力
C2B0+1 卤 ⿱⺊龱
C2B0+2 虏 ⿸⿸⿱⺊②七⿻丿𠃌
C2B0+3 鲁 ⿱⿳𠂊田一日
C2B0+4 麓 ⿱⿰木木⿸⿸广⿻コ⿰丨丨比
C2B0+5 碌 ⿰⿸丆口⿱彐氺
C2B0+6 露 ⿱⿱一𠕒⿰𧾷各
C2B0+7 路 ⿰𧾷⿱夂口
C2B0+8 赂 ⿰贝⿱夂口
C2B0+9 鹿 ⿸⿸广⿻コ⿰丨丨比
C2B0+A 潞 ⿰氵⿰𧾷各
C2B0+B 禄 ⿰礻⿱彐氺
C2B0+C 录 ⿱彐氺
C2B0+D 陆 ⿰阝⿱⿻二丨凵
C2B0+E 戮 ⿰翏⿻弋丿
C2B0+F 驴 ⿰⿹②一⿱丶尸
C2C0+0 吕 ⿱口口
C2C0+1 铝 ⿰钅⿱口口
C2C0+2 侣 ⿰亻⿱口口
C2C0+3 旅 ⿰⿱亠⿰丿𠃌⿱𠂉④
C2C0+4 履 ⿸尸復
C2C0+5 屡 ⿸尸⿱米女
C2C0+6 缕 ⿰纟⿱米女
C2C0+7 虑 ⿸⿸⿱⺊②七心
C2C0+8 氯 ⿹⿳𠂉一乁⿱彐氺
C2C0+9 律 ⿰彳⿻肀二
C2C0+A 率 ⿱⿻⿱亠幺⿱丷八十
C2C0+B 滤 ⿰氵⿸虍心
C2C0+C 绿 ⿰纟⿱彐氺
C2C0+D 峦 ⿱⿱亠④山
C2C0+E 挛 ⿱⿱亠④手
C2C0+F 孪 ⿱⿱亠④子
C2D0+0 滦 ⿰氵⿱亦木
C2D0+1 卵 ⿰𠂑卪
C2D0+2 乱 ⿰⿱千口乚
C2D0+3 掠 ⿰扌⿳亠口小
C2D0+4 略 ⿰田⿱夂口
C2D0+5 抡 ⿰扌⿱人匕
C2D0+6 轮 ⿰车⿱人匕
C2D0+7 伦 ⿰亻⿱人匕
C2D0+8 仑 ⿱人⿺乚丿
C2D0+9 沦 ⿰氵⿱人匕
C2D0+A 纶 ⿰纟⿱人匕
C2D0+B 论 ⿰讠⿱人匕
C2D0+C 萝 ⿱⿻十丨⿱罒夕
C2D0+D 螺 ⿰虫⿱田糸
C2D0+E 罗 ⿱罒⿴𠂊丶
C2D0+F 逻 ⿺辶⿱罒夕
C2E0+0 锣 ⿰钅⿱罒夕
C2E0+1 箩 ⿱⿰亇亇⿱罒夕
C2E0+2 骡 ⿰⿹②一⿱田糸
C2E0+3 裸 ⿰衤⿻日木
C2E0+4 落 ⿱⿻十丨⿰氵各
C2E0+5 洛 ⿰氵⿱夂口
C2E0+6 骆 ⿰⿹②一⿱夂口
C2E0+7 络 ⿰纟⿱夂口
C2E0+8 妈 ⿰女⿹②一
C2E0+9 麻 ⿸广⿰木木
C2E0+A 玛 ⿰⿱一土⿹②一
C2E0+B 码 ⿰⿸丆口⿹②一
C2E0+C 蚂 ⿰虫⿹②一
C2E0+D 马 ⿹②一
C2E0+E 骂 ⿱吅⿹②一
C2E0+F 嘛 ⿰口⿸广林
C2F0+0 吗 ⿰口⿹②一
C2F0+1 埋 ⿰⿱十一⿱⿻甲一一
C2F0+2 买 ⿱乛头
C2F0+3 麦 ⿱龶夂
C2F0+4 卖 ⿱十⿱乛头
C2F0+5 迈 ⿺辶⿱一⿰丿𠃌
C2F0+6 脉 ⿰月永
C2F0+7 瞒 ⿰目𬜯
C2F0+8 馒 ⿰饣⿳日罒又
C2F0+9 蛮 ⿱⿱亠④虫
C2F0+A 满 ⿰氵𬜯
C2F0+B 蔓 ⿱⿻十丨⿳日罒又
C2F0+C 曼 ⿳日罒又
C2F0+D 慢 ⿰忄⿳日罒又
C2F0+E 漫 ⿰氵⿳日罒又
C3A0+1 谩 ⿰讠⿳日罒又
C3A0+2 芒 ⿱⿻十丨⿱亠𠃊
C3A0+3 茫 ⿱⿻十丨汒
C3A0+4 盲 ⿱⿱亠𠃊目
C3A0+5 氓 ⿰⿱亠𠃊民
C3A0+6 忙 ⿰忄⿱亠𠃊
C3A0+7 莽 ⿱𦬫⿻一⿰丿丨
C3A0+8 猫 ⿰犭⿱艹田
C3A0+9 茅 ⿱⿻十丨⿱龴⿹𠄐丿
C3A0+A 锚 ⿰钅⿱艹田
C3A0+B 毛 ⿱丿⿻⿱一一乚
C3A0+C 矛 ⿱龴⿹𠄐丿
C3A0+D 铆 ⿰钅⿰𠂎卩
C3A0+E 卯 ⿰𠂎卩
C3A0+F 茂 ⿱⿻十丨戊
C3B0+0 冒 ⿱冃目
C3B0+1 帽 ⿰巾⿱冃目
C3B0+2 貌 ⿰豸皃
C3B0+3 贸 ⿱⿰③⿹𠃌丿贝
C3B0+4 么 ⿱丿厶
C3B0+5 玫 ⿰⿱一土攵
C3B0+6 枚 ⿰木攵
C3B0+7 梅 ⿰木⿱𠂉母
C3B0+8 酶 ⿰酉⿱𠂉母
C3B0+9 霉 ⿱⿱一𠕒⿱𠂉母
C3B0+A 煤 ⿰⿱八人⿱甘木
C3B0+B 没 ⿰氵⿱𠘧又
C3B0+C 眉 ⿸𠃜目
C3B0+D 媒 ⿰女⿱甘木
C3B0+E 镁 ⿰钅⿱𦍌大
C3B0+F 每 ⿱𠂉母
C3C0+0 美 ⿱𦍌⿻一人
C3C0+1 昧 ⿰日未
C3C0+2 寐 ⿱宀⿰爿未
C3C0+3 妹 ⿰女未
C3C0+4 媚 ⿰女⿸𠃜目
C3C0+5 门 门
C3C0+6 闷 ⿵门心
C3C0+7 们 ⿰亻门
C3C0+8 萌 ⿱⿻十丨⿰日月
C3C0+9 蒙 ⿱⿻十丨冡
C3C0+A 檬 ⿰木⿱艹冡
C3C0+B 盟 ⿱⿰日月皿
C3C0+C 锰 ⿰钅⿱子皿
C3C0+D 猛 ⿰犭⿱子皿
C3C0+E 梦 ⿱⿰木木⿴𠂊丶
C3C0+F 孟 ⿱子皿
C3D0+0 眯 ⿰目米
C3D0+1 醚 ⿰酉⿺辶米
C3D0+2 靡 ⿸⿸广林非
C3D0+3 糜 ⿸⿸广林米
C3D0+4 迷 ⿺辶米
C3D0+5 谜 ⿰讠⿺辶米
C3D0+6 弥 ⿰弓⿱𠂊小
C3D0+7 米 米
C3D0+8 秘 ⿰⿱丿木⿻心丿
C3D0+9 觅 ⿱爫见
C3D0+A 泌 ⿰氵⿻心丿
C3D0+B 蜜 ⿱⿱宀必虫
C3D0+C 密 ⿱⿱宀必山
C3D0+D 幂 ⿱𠖇巾
C3D0+E 棉 ⿰木⿱白巾
C3D0+F 眠 ⿰目民
C3E0+0 绵 ⿰纟⿱白巾
C3E0+1 冕 ⿱冃⿱𠂊⑤
C3E0+2 免 ⿱𠂊⑤
C3E0+3 勉 ⿺⿱𠂊⑤⿻丿𠃌
C3E0+4 娩 ⿰女⿱𠂊⑤
C3E0+5 缅 ⿰纟⿱丆囬
C3E0+6 面 ⿱丆囬
C3E0+7 苗 ⿱⿻十丨田
C3E0+8 描 ⿰扌⿱艹田
C3E0+9 瞄 ⿰目⿱艹田
C3E0+A 藐 ⿱⿻十丨⿰豸皃
C3E0+B 秒 ⿰⿱丿木⿱小丿
C3E0+C 渺 ⿰氵⿰目少
C3E0+D 庙 ⿸广由
C3E0+E 妙 ⿰女⿱小丿
C3E0+F 蔑 ⿱𦭝⿵戊丶
C3F0+0 灭 ⿱一⿱八人
C3F0+1 民 民
C3F0+2 抿 ⿰扌民
C3F0+3 皿 皿
C3F0+4 敏 ⿰⿱𠂉母攵
C3F0+5 悯 ⿰忄⿵门文
C3F0+6 闽 ⿵门虫
C3F0+7 明 ⿰日月
C3F0+8 螟 ⿰虫⿱冖昗
C3F0+9 鸣 ⿰口⿹④一
C3F0+A 铭 ⿰钅⿱夕口
C3F0+B 名 ⿱⿴𠂊丶口
C3F0+C 命 ⿱亼⿰口卩
C3F0+D 谬 ⿰讠翏
C3F0+E 摸 ⿰扌⿱艹旲
C4A0+1 摹 ⿱⿱艹旲手
C4A0+2 蘑 ⿱⿻十丨⿸麻石
C4A0+3 模 ⿰木⿱艹旲
C4A0+4 膜 ⿰月⿱艹旲
C4A0+5 磨 ⿸⿸广林⿸丆口
C4A0+6 摩 ⿸⿸广林手
C4A0+7 魔 ⿸⿸广林⿱甶⿺儿厶
C4A0+8 抹 ⿰扌末
C4A0+9 末 末
C4A0+A 莫 ⿱⿻十丨旲
C4A0+B 墨 ⿱⿱⑧灬⿱十一
C4A0+C 默 ⿰⿱⑧灬犬
C4A0+D 沫 ⿰氵末
C4A0+E 漠 ⿰氵⿱艹旲
C4A0+F 寞 ⿱宀⿱艹旲
C4B0+0 陌 ⿰阝⿱一白
C4B0+1 谋 ⿰讠⿱甘木
C4B0+2 牟 ⿱厶牛
C4B0+3 某 ⿱甘木
C4B0+4 拇 ⿰扌母
C4B0+5 牡 ⿰牛⿱十一
C4B0+6 亩 ⿱⿱丶一田
C4B0+7 姆 ⿰女母
C4B0+8 母 母
C4B0+9 墓 ⿱⿱艹旲⿱十一
C4B0+A 暮 ⿱⿱艹旲日
C4B0+B 幕 ⿱⿱艹旲巾
C4B0+C 募 ⿱⿱艹旲⿻丿𠃌
C4B0+D 慕 ⿱⿱艹旲㣺
C4B0+E 木 木
C4B0+F 目 目
C4C0+0 睦 ⿰目坴
C4C0+1 牧 ⿰牛攵
C4C0+2 穆 ⿰⿱丿木㣎
C4C0+3 拿 ⿱⿱亼口手
C4C0+4 哪 ⿰口⿰⿻刀二阝
C4C0+5 呐 ⿰口⿻冂人
C4C0+6 钠 ⿰钅⿻冂人
C4C0+7 那 ⿰⿻⿹𠃌丿⿱一一阝
C4C0+8 娜 ⿰女⿰⿻刀二阝
C4C0+9 纳 ⿰纟⿻冂人
C4C0+A 氖 ⿹⿳𠂉一乁⿹𠄎丿
C4C0+B 乃 ⿹𠄎丿
C4C0+C 奶 ⿰女⿹𠄎丿
C4C0+D 耐 ⿰⿱一𦓐寸
C4C0+E 奈 ⿱⿻一人示
C4C0+F 南 ⿱十⿵冂𢆉
C4D0+0 男 ⿱田⿻丿𠃌
C4D0+1 难 ⿰又隹
C4D0+2 囊 ⿳⿻一⿻口丨冖⿱⿱吅𠀎𧘇
C4D0+3 挠 ⿰扌⿱𭠍兀
C4D0+4 脑 ⿰月㐫
C4D0+5 恼 ⿰忄㐫
C4D0+6 闹 ⿵门⿱亠巾
C4D0+7 淖 ⿰氵⿱⺊早
C4D0+8 呢 ⿰口⿸尸匕
C4D0+9 馁 ⿰饣⿱爫女
C4D0+A 内 ⿻冂人
C4D0+B 嫩 ⿰女⿰束攵
C4D0+C 能 ⿰䏍𫧇
C4D0+D 妮 ⿰女⿸尸匕
C4D0+E 霓 ⿱⿱一𠕒兒
C4D0+F 倪 ⿰亻兒
C4E0+0 泥 ⿰氵⿸尸匕
C4E0+1 尼 ⿸尸⿺乚丿
C4E0+2 拟 ⿰扌以
C4E0+3 你 ⿰亻⿱𠂊小
C4E0+4 匿 ⿷匚⿱艹右
C4E0+5 腻 ⿰月⿹弋⿱二贝
C4E0+6 逆 ⿺辶屰
C4E0+7 溺 ⿰氵⿰⿹弓冫⿹弓冫
C4E0+8 蔫 ⿱⿻十丨⿱正⿹②灬
C4E0+9 拈 ⿰扌⿱⺊口
C4E0+A 年 年
C4E0+B 碾 ⿰⿸丆口⿸尸⿱龷⿰𠄌⿺乀丿
C4E0+C 撵 ⿰扌⿱㚘车
C4E0+D 捻 ⿰扌⿱今心
C4E0+E 念 ⿱⿱亽㇇心
C4E0+F 娘 ⿰女⿱丶艮
C4F0+0 酿 ⿰酉⿱丶艮
C4F0+1 鸟 ⿹④一
C4F0+2 尿 ⿸尸⿲㇇亅⿺乀丿
C4F0+3 捏 ⿰扌圼
C4F0+4 聂 ⿱耳⿰又又
C4F0+5 孽 ⿱⿱艹⿰𠂤辛子
C4F0+6 啮 ⿰口齿
C4F0+7 镊 ⿰钅⿱耳双
C4F0+8 镍 ⿰钅⿱自木
C4F0+9 涅 ⿰氵圼
C4F0+A 您 ⿱⿰亻尔心
C4F0+B 柠 ⿰木⿱宀丁
C4F0+C 狞 ⿰犭⿱宀丁
C4F0+D 凝 ⿰冫⿰𠤕⿱龴疋
C4F0+E 宁 ⿱宀⿱一亅
C5A0+1 拧 ⿰扌⿱宀丁
C5A0+2 泞 ⿰氵⿱宀丁
C5A0+3 牛 牛
C5A0+4 扭 ⿰扌丑
C5A0+5 钮 ⿰钅丑
C5A0+6 纽 ⿰纟丑
C5A0+7 脓 ⿰月⿻冖𧘇
C5A0+8 浓 ⿰氵⿻冖𧘇
C5A0+9 农 ⿻冖𧘇
C5A0+A 弄 ⿱⿱一土⿻一⿰丿丨
C5A0+B 奴 ⿰女又
C5A0+C 努 ⿱⿰女又⿻丿𠃌
C5A0+D 怒 ⿱⿰女又心
C5A0+E 女 女
C5A0+F 暖 ⿰日⿳爫一友
C5B0+0 虐 ⿸⿸⿱⺊②七⿻匚一
C5B0+1 疟 ⿸疒⿻匚一
C5B0+2 挪 ⿰扌⿰⿻刀二阝
C5B0+3 懦 ⿰忄⿱雨而
C5B0+4 糯 ⿰米⿱雨而
C5B0+5 诺 ⿰讠⿱艹右
C5B0+6 哦 ⿰口我
C5B0+7 欧 ⿰⿷匚㐅欠
C5B0+8 鸥 ⿰⿷匚㐅⿹④一
C5B0+9 殴 ⿰⿷匚㐅⿱𠘧又
C5B0+A 藕 ⿱⿻十丨⿰耒禺
C5B0+B 呕 ⿰口⿷匚㐅
C5B0+C 偶 ⿰亻禺
C5B0+D 沤 ⿰氵⿷匚㐅
C5B0+E 啪 ⿰口⿰扌白
C5B0+F 趴 ⿰𧾷八
C5C0+0 爬 ⿺爪巴
C5C0+1 帕 ⿰巾白
C5C0+2 怕 ⿰忄白
C5C0+3 琶 ⿱玨巴
C5C0+4 拍 ⿰扌白
C5C0+5 排 ⿰扌非
C5C0+6 牌 ⿰片⿱⿻白丿十
C5C0+7 徘 ⿰彳非
C5C0+8 湃 ⿰氵⿰龵⿱一丰
C5C0+9 派 ⿰氵𠂢
C5C0+A 攀 ⿱⿱棥大手
C5C0+B 潘 ⿰氵⿱釆田
C5C0+C 盘 ⿱舟皿
C5C0+D 磐 ⿱⿰舟殳⿸丆口
C5C0+E 盼 ⿰目⿱八刀
C5C0+F 畔 ⿰田⿱丷⿻二丨
C5D0+0 判 ⿰⿱丷⿻二丨刂
C5D0+1 叛 ⿰⿱丷⿻二丨⿸𠂆又
C5D0+2 乓 ⿱丘丶
C5D0+3 庞 ⿸广⿻尤丿
C5D0+4 旁 ⿱⿱⿱⿱丶一丷冖⿱亠⿰丿𠃌
C5D0+5 耪 ⿰⿻一未⿱⿱⿱亠丷冖方
C5D0+6 胖 ⿰月⿱丷⿻二丨
C5D0+7 抛 ⿰扌𠠵
C5D0+8 咆 ⿰口⿹勹巳
C5D0+9 刨 ⿰⿹勹巳刂
C5D0+A 炮 ⿰⿱八人⿹勹巳
C5D0+B 袍 ⿰衤⿹勹巳
C5D0+C 跑 ⿰𧾷⿹勹巳
C5D0+D 泡 ⿰氵⿹勹巳
C5D0+E 呸 ⿰口⿱不一
C5D0+F 胚 ⿰月⿱不一
C5E0+0 培 ⿰⿱十一咅
C5E0+1 裴 ⿱非⿱亠𧘇
C5E0+2 赔 ⿰贝咅
C5E0+3 陪 ⿰阝咅
C5E0+4 配 ⿰酉己
C5E0+5 佩 ⿰亻𫥞
C5E0+6 沛 ⿰氵巿
C5E0+7 喷 ⿰口⿱卉贝
C5E0+8 盆 ⿱⿱八刀皿
C5E0+9 砰 ⿰⿸丆口⿻干丷
C5E0+A 抨 ⿰扌⿻干丷
C5E0+B 烹 ⿱⿳亠口了灬
C5E0+C 澎 ⿰氵⿰壴彡
C5E0+D 彭 ⿰壴彡
C5E0+E 蓬 ⿱⿻十丨⿺辶夆
C5E0+F 棚 ⿰木⿰月月
C5F0+0 硼 ⿰⿸丆口⿰月月
C5F0+1 篷 ⿱⿰亇亇⿺辶夆
C5F0+2 膨 ⿰月⿰壴彡
C5F0+3 朋 ⿰月月
C5F0+4 鹏 ⿰⿰月月⿹④一
C5F0+5 捧 ⿰扌⿱𡗗⿻二丨
C5F0+6 碰 ⿰⿸丆口並
C5F0+7 坯 ⿰⿱十一⿱不一
C5F0+8 砒 ⿰⿸丆口比
C5F0+9 霹 ⿱⿱一𠕒⿰𡰪辛
C5F0+A 批 ⿰扌比
C5F0+B 披 ⿰扌皮
C5F0+C 劈 ⿱⿰𡰪辛⿹𠃌丿
C5F0+D 琵 ⿱玨比
C5F0+E 毗 ⿰田比
C6A0+1 啤 ⿰口⿱⿻白丿十
C6A0+2 脾 ⿰月⿱⿻白丿十
C6A0+3 疲 ⿸疒皮
C6A0+4 皮 皮
C6A0+5 匹 ⿷匚⿰丿乚
C6A0+6 痞 ⿸疒⿱不口
C6A0+7 僻 ⿰亻⿰𡰪辛
C6A0+8 屁 ⿸尸比
C6A0+9 譬 ⿱⿰𡰪辛言
C6A0+A 篇 ⿱⿰亇亇⿸户𠕁
C6A0+B 偏 ⿰亻⿸户𠕁
C6A0+C 片 片
C6A0+D 骗 ⿰⿹②一⿸户𠕁
C6A0+E 飘 ⿰⿱覀示⿵几㐅
C6A0+F 漂 ⿰氵⿱覀示
C6B0+0 瓢 ⿰⿱覀示瓜
C6B0+1 票 ⿱覀示
C6B0+2 撇 ⿰扌⿰㡀攵
C6B0+3 瞥 ⿱⿰㡀攵目
C6B0+4 拼 ⿰扌⿱丷开
C6B0+5 频 ⿰⿱止𣥂页
C6B0+6 贫 ⿱⿱八刀贝
C6B0+7 品 ⿱口吅
C6B0+8 聘 ⿰耳甹
C6B0+9 乒 ⿱丘丿
C6B0+A 坪 ⿰⿱十一⿻干丷
C6B0+B 苹 ⿱⿻十丨⿻干丷
C6B0+C 萍 ⿱⿻十丨泙
C6B0+D 平 ⿻干丷
C6B0+E 凭 ⿱⿰亻壬几
C6B0+F 瓶 ⿰⿱丷开瓦
C6C0+0 评 ⿰讠⿻干丷
C6C0+1 屏 ⿸尸⿱丷开
C6C0+2 坡 ⿰⿱十一皮
C6C0+3 泼 ⿰氵发
C6C0+4 颇 ⿰皮页
C6C0+5 婆 ⿱⿰氵皮女
C6C0+6 破 ⿰⿸丆口皮
C6C0+7 魄 ⿰白⿱甶⿺儿厶
C6C0+8 迫 ⿺辶白
C6C0+9 粕 ⿰米白
C6C0+A 剖 ⿰咅刂
C6C0+B 扑 ⿰扌卜
C6C0+C 铺 ⿰钅⿺⿻十月丶
C6C0+D 仆 ⿰亻卜
C6C0+E 莆 ⿱⿻十丨⿺⿻十月丶
C6C0+F 葡 ⿱⿻十丨⿹勹甫
C6D0+0 菩 ⿱⿻十丨咅
C6D0+1 蒲 ⿱⿻十丨⿰氵甫
C6D0+2 埔 ⿰⿱十一⿺⿻十月丶
C6D0+3 朴 ⿰木卜
C6D0+4 圃 ⿴囗⿺⿻十月丶
C6D0+5 普 ⿱並日
C6D0+6 浦 ⿰氵⿺⿻十月丶
C6D0+7 谱 ⿰讠⿱並日
C6D0+8 曝 ⿰日⿱日㳟
C6D0+9 瀑 ⿰氵⿱日㳟
C6D0+A 期 ⿰⿱⿱⑤一八月
C6D0+B 欺 ⿰⿱⿱⑤一八欠
C6D0+C 栖 ⿰木⿱一𠁤
C6D0+D 戚 ⿵戊尗
C6D0+E 妻 ⿱⿻十⿻コ一女
C6D0+F 七 ⿻㇀乚
C6E0+0 凄 ⿰冫⿱⿻十⿻コ一女
C6E0+1 漆 ⿰氵桼
C6E0+2 柒 ⿱㲺木
C6E0+3 沏 ⿰氵⿰七刀
C6E0+4 其 ⿱⿱⑤一八
C6E0+5 棋 ⿰木⿱⿱⑤一八
C6E0+6 奇 ⿱⿻一人⿹丁口
C6E0+7 歧 ⿰止⿱十又
C6E0+8 畦 ⿰田⿱土土
C6E0+9 崎 ⿰山⿱大可
C6E0+A 脐 ⿰月⿱文⿰丿丨
C6E0+B 齐 ⿱⿱亠乂⿰丿丨
C6E0+C 旗 ⿰⿱亠⿰丿𠃌⿱𠂉⿱⿱⑤一八
C6E0+D 祈 ⿰礻⿸𠂆丅
C6E0+E 祁 ⿰礻阝
C6E0+F 骑 ⿰⿹②一⿱大可
C6F0+0 起 ⿺⿱土龰巳
C6F0+1 岂 ⿱山己
C6F0+2 乞 ⿱𠂉乙
C6F0+3 企 ⿱人止
C6F0+4 启 ⿸⿱丶尸口
C6F0+5 契 ⿱㓞⿻一人
C6F0+6 砌 ⿰⿸丆口⿰七刀
C6F0+7 器 ⿳吅犬吅
C6F0+8 气 ⿳𠂉一乁
C6F0+9 迄 ⿺辶⿱𠂉乙
C6F0+A 弃 ⿱𠫓⿻一⿰丿丨
C6F0+B 汽 ⿰氵⿳𠂉一乁
C6F0+C 泣 ⿰氵⿱⿱亠丷一
C6F0+D 讫 ⿰讠⿱𠂉乙
C6F0+E 掐 ⿰扌臽
C7A0+1 恰 ⿰忄⿱亼口
C7A0+2 洽 ⿰氵⿱亼口
C7A0+3 牵 ⿳⿻一人冖牛
C7A0+4 扦 ⿰扌⿱丿十
C7A0+5 钎 ⿰钅⿱丿十
C7A0+6 铅 ⿰钅⿱𠘧口
C7A0+7 千 ⿱丿十
C7A0+8 迁 ⿺辶⿱丿十
C7A0+9 签 ⿱⿰亇亇⿳亼𭕄一
C7A0+A 仟 ⿰亻⿱丿十
C7A0+B 谦 ⿰讠⿱䒑⿻⿻コ一④
C7A0+C 乾 ⿰𠦝⿱𠂉乙
C7A0+D 黔 ⿰⿱⑧灬⿱亽㇇
C7A0+E 钱 ⿰钅⿻戈一
C7A0+F 钳 ⿰钅甘
C7B0+0 前 ⿱䒑⿰月刂
C7B0+1 潜 ⿰氵⿱㚘日
C7B0+2 遣 ⿺辶𠳋
C7B0+3 浅 ⿰氵⿻戈一
C7B0+4 谴 ⿰讠⿺辶𠳋
C7B0+5 堑 ⿱⿰车斤⿱十一
C7B0+6 嵌 ⿱山𣢟
C7B0+7 欠 欠
C7B0+8 歉 ⿰⿱䒑⿻⿻コ一④欠
C7B0+9 枪 ⿰木⿱人㔾
C7B0+A 呛 ⿰口⿱人㔾
C7B0+B 腔 ⿰月⿱穴工
C7B0+C 羌 ⿸⿱䒑⿻二丨乚
C7B0+D 墙 ⿰⿱十一⿱⿻土丷回
C7B0+E 蔷 ⿱⿻十丨⿱⿻土丷回
C7B0+F 强 ⿰弓⿱口虫
C7C0+0 抢 ⿰扌⿱人㔾
C7C0+1 橇 ⿰木⿱毛㲎
C7C0+2 锹 ⿰钅⿰禾火
C7C0+3 敲 ⿰⿳亠口冋⿱⺊又
C7C0+4 悄 ⿰忄⿱⺌月
C7C0+5 桥 ⿰木⿱夭⿰丿丨
C7C0+6 瞧 ⿰目⿱隹灬
C7C0+7 乔 ⿱⿱丿大⿰丿丨
C7C0+8 侨 ⿰亻⿱夭⿰丿丨
C7C0+9 巧 ⿰工丂
C7C0+A 鞘 ⿰革⿱⺌月
C7C0+B 撬 ⿰扌⿱毛㲎
C7C0+C 翘 ⿺⿱𭠍兀⿰习习
C7C0+D 峭 ⿰山⿱⺌月
C7C0+E 俏 ⿰亻⿱⺌月
C7C0+F 窍 ⿱⿱宀八⿰工丂
C7D0+0 切 ⿰⿻㇀乚⿹𠃌丿
C7D0+1 茄 ⿱⿻十丨⿰力口
C7D0+2 且 且
C7D0+3 怯 ⿰忄⿱土厶
C7D0+4 窃 ⿱⿱宀八⿰七刀
C7D0+5 钦 ⿰钅欠
C7D0+6 侵 ⿰亻𠬶
C7D0+7 亲 ⿱⿱⿱亠丷一朩
C7D0+8 秦 ⿱𡗗⿱丿木
C7D0+9 琴 ⿱玨⿱亽㇇
C7D0+A 勤 ⿰⿱廿⿻口龶⿻丿𠃌
C7D0+B 芹 ⿱⿻十丨⿸𠂆丅
C7D0+C 擒 ⿰扌⿱人离
C7D0+D 禽 ⿱人⿱㐫禸
C7D0+E 寝 ⿱宀⿰丬𠬶
C7D0+F 沁 ⿰氵心
C7E0+0 青 ⿱龶月
C7E0+1 轻 ⿰车𢀖
C7E0+2 氢 ⿹⿳𠂉一乁𢀖
C7E0+3 倾 ⿰亻⿰匕页
C7E0+4 卿 ⿲𠂎⑤卩
C7E0+5 清 ⿰氵⿱龶月
C7E0+6 擎 ⿱⿰苟攵手
C7E0+7 晴 ⿰日⿱龶月
C7E0+8 氰 ⿹⿳𠂉一乁⿱龶月
C7E0+9 情 ⿰忄⿱龶月
C7E0+A 顷 ⿰⿺乚丿页
C7E0+B 请 ⿰讠⿱龶月
C7E0+C 庆 ⿸广⿻一人
C7E0+D 琼 ⿰⿱一土⿳亠口小
C7E0+E 穷 ⿱⿱宀八⿻丿𠃌
C7E0+F 秋 ⿰⿱丿木⿱八人
C7F0+0 丘 丘
C7F0+1 邱 ⿰丘阝
C7F0+2 球 ⿰⿱一土⿺⿻一氺丶
C7F0+3 求 ⿺⿻一氺丶
C7F0+4 囚 ⿴囗人
C7F0+5 酋 ⿱丷酉
C7F0+6 泅 ⿰氵⿴囗人
C7F0+7 趋 ⿺⿱土龰⿱𠂊彐
C7F0+8 区 ⿷匚㐅
C7F0+9 蛆 ⿰虫且
C7F0+A 曲 曲
C7F0+B 躯 ⿰身⿷匚㐅
C7F0+C 屈 ⿸尸⿱屮凵
C7F0+D 驱 ⿰⿹②一⿷匚㐅
C7F0+E 渠 ⿱洰木
C8A0+1 取 ⿰耳又
C8A0+2 娶 ⿱⿰耳又女
C8A0+3 龋 ⿰齿禹
C8A0+4 趣 ⿺⿱土龰⿰耳又
C8A0+5 去 ⿱⿱十一厶
C8A0+6 圈 ⿴囗⿱龹㔾
C8A0+7 颧 ⿰雚页
C8A0+8 权 ⿰木又
C8A0+9 醛 ⿰酉⿱艹全
C8A0+A 泉 ⿱白⿲㇇亅⿺乀丿
C8A0+B 全 ⿱人⿱一土
C8A0+C 痊 ⿸疒⿱人王
C8A0+D 拳 ⿱龹手
C8A0+E 犬 犬
C8A0+F 券 ⿱龹⿹𠃌丿
C8B0+0 劝 ⿰又⿻丿𠃌
C8B0+1 缺 ⿰缶夬
C8B0+2 炔 ⿰⿱八人夬
C8B0+3 瘸 ⿸疒𦙲
C8B0+4 却 ⿰⿱土厶卩
C8B0+5 鹊 ⿰⿱龷日⿹④一
C8B0+6 榷 ⿰木隺
C8B0+7 确 ⿰⿸丆口角
C8B0+8 雀 ⿱小隹
C8B0+9 裙 ⿰衤⿸尹口
C8B0+A 群 ⿰⿸尹口⿱䒑⿻二丨
C8B0+B 然 ⿱⿰⿴𠂊冫犬灬
C8B0+C 燃 ⿰⿱八人⿱⿰⿴𠂊冫犬灬
C8B0+D 冉 冉
C8B0+E 染 ⿱氿木
C8B0+F 瓤 ⿰⿳亠⿱吅𠀎𧘇瓜
C8C0+0 壤 ⿰⿱十一⿳亠⿱吅𠀎𧘇
C8C0+1 攘 ⿰扌⿳亠⿱吅𠀎𧘇
C8C0+2 嚷 ⿰口⿳亠⿱吅𠀎𧘇
C8C0+3 让 ⿰讠⿱⺊一
C8C0+4 饶 ⿰饣⿱𭠍兀
C8C0+5 扰 ⿰扌⿺尢丶
C8C0+6 绕 ⿰纟⿱𭠍兀
C8C0+7 惹 ⿱⿱艹右心
C8C0+8 热 ⿱⿰扌丸灬
C8C0+9 壬 ⿱丿⿱十一
C8C0+A 仁 ⿰亻⿱一一
C8C0+B 人 人
C8C0+C 忍 ⿱⿹刀丿心
